3674
2609	651	0.24
2609	2409	0.94
2609	3566	0.33
2609	1938	0.91
2609	933	0.97
2609	1054	0.31
2609	38	0.68
2609	3036	0.95
2609	2611	0.32
2609	2315	0.98
2609	1628	0.31
2873	1207	0.14
2873	1597	0.99
2249	2852	0.15
2249	336	0.15
2249	18	0.2
2249	1001	0.21
2249	2446	0.15
2249	1480	0.94
2249	183	0.99
1472	3425	0.34
401	2923	0.99
401	1175	0.88
401	2397	0.12
401	2325	0.11
401	2764	0.11
401	2998	0.99
401	3523	0.99
401	3602	0.11
401	1261	0.15
401	2407	0.99
401	1410	0.96
401	382	0.99
401	609	0.93
401	2837	0.29
401	384	0.99
401	3022	0.83
2809	2646	0.17
2809	2195	0.99
2809	1727	0.58
2809	2241	0.99
1604	193	0.41
1604	3291	0.4
1604	159	0.3
1604	2803	0.4
1604	1448	0.43
1604	1941	0.29
1988	2852	0.26
1988	2325	0.83
1988	3669	0.74
1668	3307	0.64
1668	1106	0.17
1668	1658	0.12
1668	1133	0.11
1668	1546	0.99
1668	2982	0.64
1668	2563	0.12
1668	48	0.36
1668	2931	0.12
1668	1841	0.12
1484	2487	0.82
1484	22	0.84
447	2414	0.99
447	1001	0.15
447	2470	0.22
447	2288	0.2
447	3566	0.22
2598	2424	0.94
2598	2983	0.99
2598	1596	0.99
2598	3001	0.99
2598	1466	0.99
2598	1723	0.19
2598	572	0.97
2598	1816	0.99
2598	3189	0.64
2598	1092	0.99
367	615	0.99
367	20	0.11
367	606	0.16
367	993	0.99
367	1683	0.93
367	1720	0.15
367	940	0.99
367	966	0.99
367	2563	0.66
367	1166	0.11
367	215	0.98
367	2608	0.11
1848	1676	0.15
1848	1126	0.12
1848	192	0.99
1848	2164	0.64
1848	2886	0.15
1848	899	0.12
1848	2437	0.64
1848	211	0.27
1848	813	0.11
1848	3628	0.3
1848	1303	0.84
1848	2819	0.12
1051	2439	0.15
1051	2852	0.7
1051	9	0.44
1051	2119	0.18
1051	18	0.43
1051	1491	0.11
1051	994	0.58
1051	2325	0.11
1051	2175	0.11
1051	1681	0.15
1051	3518	0.99
1051	1483	0.18
1051	943	0.11
1051	2251	0.11
1051	1039	0.36
3066	156	0.15
3066	401	0.17
3066	3237	0.18
2055	2577	0.71
3458	3670	0.99
3458	1760	0.98
3458	3605	0.99
3458	3451	0.94
3458	2905	0.87
3458	2325	0.2
3458	3583	0.99
3458	1650	0.99
3458	826	0.99
3458	727	0.99
3458	2153	0.69
3458	759	0.94
3458	3151	0.97
3458	393	0.26
3458	716	0.97
3458	1346	0.47
3458	1730	0.47
3458	2289	0.99
3458	3125	0.99
1152	1111	0.68
1152	2190	0.99
1152	901	0.27
1152	1492	0.28
1152	2909	0.83
1152	2409	0.71
1152	514	0.19
1152	3121	0.25
1152	3566	0.26
1152	3631	0.16
1152	1054	0.16
1152	3036	0.6
1152	2315	0.68
1152	1628	0.27
1822	3619	0.15
1822	2807	0.97
1822	648	0.2
1822	899	0.15
2307	2622	0.84
281	3276	0.16
281	2325	0.17
281	2512	0.15
281	998	0.11
281	95	0.16
281	3370	0.11
281	1797	0.99
281	2943	0.12
281	356	0.15
348	1520	0.98
348	705	0.15
348	3283	0.14
348	3325	0.99
1627	1521	0.73
1627	1126	0.85
1627	18	0.1
1627	3277	0.1
1627	1787	0.14
1627	2325	0.65
1627	1878	0.17
1627	1097	0.17
1627	1424	0.98
1627	3064	0.99
1627	2819	0.12
1627	1372	0.99
178	519	0.54
178	1302	0.13
178	343	0.13
178	1020	0.22
178	2325	0.19
178	1001	0.12
178	118	0.99
178	1231	0.97
178	2026	0.11
178	294	0.13
178	72	0.22
178	1937	0.99
178	2449	0.12
178	1100	0.1
178	1272	0.51
178	3606	0.96
178	2891	0.99
178	1405	0.11
178	1687	0.12
178	6	0.15
178	3464	0.13
178	2297	0.11
178	1900	0.99
178	1351	0.51
178	2562	0.99
178	3135	0.12
178	1909	0.15
178	2784	0.11
178	554	0.11
3078	2159	0.45
544	3490	0.15
544	2492	0.99
982	684	0.26
982	2397	0.8
982	1780	0.25
982	444	0.97
982	2837	0.98
982	3022	0.37
1798	3474	0.42
1798	2325	0.99
1798	700	0.14
1798	3249	0.99
1798	2446	0.13
1798	3083	0.15
1798	2268	0.99
1798	2601	0.82
2673	929	0.29
2673	1529	0.3
2673	193	0.29
2673	1001	0.41
2673	1260	0.4
2673	1378	0.29
2673	692	0.4
2673	159	0.3
2673	3463	0.29
2673	1797	0.29
2673	1794	0.29
2673	2771	0.29
2673	2313	0.41
2673	3631	0.3
1496	363	0.98
1496	3223	0.78
1496	1363	0.32
1795	3281	0.33
3599	2390	0.15
3599	1797	0.99
3599	2640	0.15
3599	770	0.14
2676	213	0.32
2676	692	0.33
2676	987	0.7
2676	1949	0.33
2676	2143	0.25
2676	787	0.25
2177	3455	0.15
2177	1238	0.99
2177	3566	0.17
2177	3452	0.17
2177	1565	0.15
1521	3418	0.34
1521	3175	0.16
1521	1777	0.99
904	2003	0.15
904	3091	0.16
904	1996	0.11
904	1758	0.11
904	335	0.16
904	1131	0.11
904	173	0.15
904	1199	0.11
904	1599	0.11
904	3044	0.16
904	531	0.11
287	2127	0.22
769	3525	0.4
769	2647	0.97
769	785	0.55
769	1064	0.99
769	3603	0.99
769	1940	0.99
769	318	0.18
3584	3436	0.14
3584	3283	0.13
3584	198	0.23
3584	1125	0.23
3584	3452	0.23
3584	1267	0.21
3211	2506	0.59
1450	1837	0.12
1450	3307	0.3
1450	3525	0.29
1450	3508	0.29
1450	2825	0.3
1450	1001	0.41
1450	3559	0.29
1450	2982	0.74
1450	1347	0.41
1450	2446	0.29
1450	963	0.3
1450	1672	0.29
1450	527	0.74
1450	2563	0.74
1450	1008	0.3
1450	55	0.77
1450	1841	0.3
1450	2898	0.29
1450	3400	0.29
3525	2622	0.17
3525	781	0.12
3525	1529	0.12
3525	2325	0.31
3525	1001	0.99
3525	1260	0.17
3525	2381	0.15
3525	2982	0.15
3525	1347	0.54
3525	3463	0.11
3525	3566	0.16
3525	527	0.12
3525	2563	0.94
3525	1280	0.12
3525	55	0.12
3525	2931	0.12
3525	2898	0.12
3525	1290	0.98
2174	3668	0.99
2174	2632	0.99
3557	2005	0.77
3557	1676	0.63
3557	168	0.43
3557	2062	0.3
3557	740	0.77
3557	1984	0.77
3557	1516	0.4
3557	3355	0.98
3557	118	0.3
3557	3488	0.98
3557	2798	0.41
3557	1149	0.98
3557	729	0.74
3557	2788	0.84
3557	82	0.98
3557	557	0.98
3557	1971	0.98
3557	663	0.84
3557	3265	0.97
3557	782	0.3
3557	3311	0.39
3557	1766	0.97
2631	1385	0.67
2631	1001	0.14
2631	352	0.14
2553	2449	0.76
2553	824	0.59
432	2813	0.53
432	2439	0.76
432	2852	0.26
432	9	0.39
432	707	0.76
432	1204	0.23
432	1658	0.24
432	2673	0.23
432	1496	0.23
432	3525	0.76
432	3508	0.45
432	2457	0.74
432	18	0.88
432	2325	0.87
432	1001	0.41
432	3093	0.23
432	10	0.53
432	1758	0.25
432	3370	0.25
432	1006	0.26
432	3566	0.27
432	2563	0.9
432	2166	0.25
432	3631	0.24
432	356	0.25
432	719	0.83
432	1565	0.12
60	2126	0.77
60	520	0.17
740	904	0.11
740	1411	0.16
740	3355	0.99
740	1840	0.27
740	3488	0.96
740	1149	0.99
740	729	0.57
740	807	0.11
740	82	0.97
740	557	0.99
740	663	0.99
740	3265	0.99
740	1766	0.99
740	1334	0.16
2668	248	0.11
2668	2008	0.16
2668	1721	0.12
2668	2075	0.17
2668	2792	0.16
2668	3201	0.14
130	1018	0.95
130	3505	0.84
130	394	0.98
130	2304	0.98
1902	2321	0.14
1902	1529	0.12
1902	2424	0.99
1902	2325	0.16
1902	1001	0.11
1902	1260	0.17
1902	2982	0.14
1902	1618	0.11
1902	3482	0.99
1902	1145	0.12
1902	2894	0.15
1902	2446	0.1
1902	160	0.11
1902	6	0.99
1902	55	0.11
1902	816	0.15
1902	2887	0.63
1902	1092	0.99
1902	3400	0.14
1885	3438	0.97
1885	2894	0.12
1885	1631	0.18
1885	1735	0.12
1885	2789	0.12
3506	2724	0.16
3506	2403	0.23
3506	2325	0.2
3506	1504	0.77
3506	2735	0.47
3506	2423	0.23
3506	201	0.23
3506	1426	0.99
3506	423	0.86
3506	1125	0.63
3506	2870	0.44
3506	1267	0.98
2006	1515	0.3
2006	100	0.4
2006	664	0.29
2053	1467	0.65
3089	3455	0.2
3089	2470	0.22
3089	3071	0.97
3089	2503	0.97
3089	783	0.19
3089	411	0.2
